,id,listing_url,name,host_id,host_name,host_location,street,neighbourhood,city,state,zipcode,country,latitude,longitude,is_location_exact,room_type,accommodates,beds,bed_type,price,weekly_price,guests_included,minimum_nights,maximum_nights,has_availability,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6155,7486481,https://www.airbnb.com/rooms/7486481,"Quite, cosy and centrally located apartment",31892834,Aleksandar,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Indre By,København,Hovedstaden,1366,Denmark,55.68136,12.56235,f,Entire home/apt,3,2.0,Real Bed,898.0,5500.0,1,4,1125,t,0,18,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6163,7490362,https://www.airbnb.com/rooms/7490362,Cozy cute apartment,32521366,Bianca,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Nørrebro, Denmark",Nørrebro,København,Nørrebro,2200,Denmark,55.700340000000004,12.55333,f,Entire home/apt,2,1.0,Real Bed,650.0,-1.0,2,1,1125,t,328,28,9,94.0,10.0,9.0,9.0,10.0,9.0,9.0
6173,7495336,https://www.airbnb.com/rooms/7495336,Spacious two story apartment,16277622,Luiza,"Boston, Massachusetts, United States","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,2000,Denmark,55.693619999999996,12.53223,f,Entire home/apt,4,2.0,Real Bed,630.0,3733.0,1,5,15,t,0,6,0,97.0,9.0,10.0,10.0,10.0,10.0,10.0
6179,7497812,https://www.airbnb.com/rooms/7497812,Central Apartment In Hip Area,36098089,Josefine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Denmark, Denmark",Vesterbro,København,Denmark,1657,Denmark,55.66956,12.553930000000001,t,Entire home/apt,2,1.0,Real Bed,1065.0,5155.0,1,7,180,t,363,10,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6182,7499206,https://www.airbnb.com/rooms/7499206,"Charming room, central to Cph. City",32855431,Ida,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Amager,København,Hovedstaden,2300,Denmark,55.655319999999996,12.60827,f,Private room,2,1.0,Real Bed,402.0,-1.0,1,3,7,t,102,272,63,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6184,7499560,https://www.airbnb.com/rooms/7499560,Rækkehus i 3 plan nær København,39281436,Trine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Vanløse,København,Danmark,2720,Denmark,55.67951,12.48082,f,Entire home/apt,7,7.0,Real Bed,503.0,-1.0,1,5,7,t,0,2,1,100.0,9.0,9.0,9.0,10.0,10.0,10.0
6213,7525762,https://www.airbnb.com/rooms/7525762,Lovely 2 room apartment in Cph,20984395,Louise,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Amager, Denmark",Amager Vest,København,Amager,2300,Denmark,55.66409,12.59795,f,Entire home/apt,2,1.0,Real Bed,503.0,-1.0,1,2,1125,t,0,22,2,94.0,10.0,9.0,10.0,10.0,9.0,9.0
6219,7529432,https://www.airbnb.com/rooms/7529432,Apartment close to the metro station,39458116,Julie,"Frederiksberg, Denmark","Frederiksberg, Central Denmark Region, Denmark",Frederiksberg,Frederiksberg,Central denmark region,2000,Denmark,55.68427,12.53708,f,Entire home/apt,3,1.0,Real Bed,603.0,-1.0,1,5,10,t,6,7,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0
6233,7546331,https://www.airbnb.com/rooms/7546331,Spacious 3R apt. near big park CphØ,26252285,Vibeke,DK,"Copenhagen, Østerbro, Denmark",Østerbro,København,Østerbro,2100,Denmark,55.710980000000006,12.56502,f,Entire home/apt,2,2.0,Real Bed,697.0,-1.0,1,1,1125,t,0,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6235,7549390,https://www.airbnb.com/rooms/7549390,"Cozy apartment, close to train and metro",34917848,Louice,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager Vest,København,Capital region of denmark,2300,Denmark,55.63593,12.57523,f,Entire home/apt,4,2.0,Real Bed,918.0,4990.0,1,2,1125,t,1,57,3,97.0,10.0,10.0,10.0,10.0,9.0,10.0
6238,7550379,https://www.airbnb.com/rooms/7550379,Cheap&cosy room next to metro in frederiksberg,39571127,Nammi,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Frederiksberg, Denmark",Frederiksberg,Frederiksberg,Frederiksberg,2000,Denmark,55.6822,12.5095,f,Private room,1,1.0,Real Bed,1501.0,-1.0,1,3,1125,t,364,11,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6242,7551766,https://www.airbnb.com/rooms/7551766,Very cosy apartment on Nørrebro,5347063,My,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Denmark, Denmark",Nørrebro,København,Denmark,2200,Denmark,55.68719,12.54595,t,Entire home/apt,2,1.0,Real Bed,650.0,-1.0,1,2,1125,t,193,28,5,96.0,10.0,9.0,10.0,10.0,10.0,9.0
6251,7557155,https://www.airbnb.com/rooms/7557155,Cosy apartment in the heart of Copenhagen,17781214,Madalina,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Indre By,København,København,1429,Denmark,55.673030000000004,12.59762,f,Entire home/apt,3,3.0,Real Bed,704.0,-1.0,3,3,12,t,1,47,10,92.0,10.0,9.0,10.0,10.0,10.0,9.0
6255,7559000,https://www.airbnb.com/rooms/7559000,"Central studio apartment, 20m2",21978706,Sidsel,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Nørrebro,København,Hovedstaden,2200,Denmark,55.68598000000001,12.55187,f,Entire home/apt,2,1.0,Real Bed,302.0,2800.0,1,2,1125,t,0,12,0,93.0,10.0,10.0,10.0,10.0,10.0,10.0
6262,7565738,https://www.airbnb.com/rooms/7565738,Hyggelig lille hus,26835909,Ulla,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Vanløse,København,Danmark,2720,Denmark,55.69371999999999,12.50925,f,Entire home/apt,2,1.0,Real Bed,797.0,3000.0,1,3,1125,t,274,1,0,80.0,8.0,8.0,10.0,10.0,10.0,8.0
6281,7579551,https://www.airbnb.com/rooms/7579551,"Big cozy family friendly, five bedroom townhouse.",29140386,Bo,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Østerbro,København,Danmark,2100,Denmark,55.71023,12.55749,f,Entire home/apt,8,8.0,Real Bed,1501.0,-1.0,1,4,28,t,61,2,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6287,7587238,https://www.airbnb.com/rooms/7587238,Newly renovated apartment in a quiet neighboorhood,5016176,Jesper,"Konstanz, Baden-Wurttemberg, Germany","Frederiksberg, Hovedstaden, Denmark",Frederiksberg,Frederiksberg,Hovedstaden,2000,Denmark,55.68995,12.533719999999999,t,Entire home/apt,3,3.0,Pull-out Sofa,797.0,-1.0,2,1,1125,t,0,29,10,95.0,10.0,9.0,10.0,10.0,9.0,9.0
6305,7607381,https://www.airbnb.com/rooms/7607381,Penthouse Apt in Frederiksbrg with an amazing view,2048139,Miki,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Copenhagen, Denmark",Frederiksberg,Frederiksberg,Copenhagen,1818,Denmark,55.67289,12.5459,t,Entire home/apt,3,1.0,Real Bed,898.0,-1.0,1,3,14,t,40,4,1,90.0,10.0,10.0,10.0,10.0,9.0,9.0
6307,7612604,https://www.airbnb.com/rooms/7612604,Light modern penthouse,39923487,Vibeke,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Copenhagen, Denmark",Frederiksberg,Frederiksberg,Copenhagen,2000,Denmark,55.69041,12.53358,f,Entire home/apt,2,1.0,Real Bed,449.0,-1.0,1,1,1125,t,0,1,0,100.0,10.0,10.0,10.0,10.0,6.0,10.0
6310,7614470,https://www.airbnb.com/rooms/7614470,Downtown rooftop apartment,7268595,Jacob,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Indre By,København,Hovedstaden,1159,Denmark,55.678999999999995,12.57543,f,Entire home/apt,2,1.0,Real Bed,5602.0,-1.0,2,2,1125,t,0,13,0,97.0,10.0,10.0,9.0,9.0,10.0,10.0
6317,7618618,https://www.airbnb.com/rooms/7618618,Cosy flat in downtown Copenhagen,29774271,Mette,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Nørrebro,København,Hovedstaden,2200,Denmark,55.69546999999999,12.54964,f,Entire home/apt,4,4.0,Real Bed,690.0,2400.0,1,2,1125,t,10,78,27,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6331,7633989,https://www.airbnb.com/rooms/7633989,New apartment in the heart of CPH,40048318,Amanda Sandager,"Copenhagen, Capital Region of Denmark, Denmark","København K, Capital Region of Denmark, Denmark",Indre By,København k,Capital region of denmark,1358,Denmark,55.68273000000001,12.56821,f,Entire home/apt,2,1.0,Real Bed,952.0,-1.0,2,2,1125,t,351,15,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6335,7641396,https://www.airbnb.com/rooms/7641396,Small & nice one-bedroom appartment,39094054,Kristine,"Copenhagen, Capital Region of Denmark, Denmark","København S, Amager, Denmark",Amager,København s,Amager,2300,Denmark,55.65711999999999,12.61179,f,Entire home/apt,1,1.0,Real Bed,503.0,-1.0,1,1,1125,t,0,36,0,96.0,10.0,10.0,10.0,10.0,9.0,10.0
6340,7647932,https://www.airbnb.com/rooms/7647932,"Central, bright and cosy apartment",10696545,Mette Anna,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Vesterbro,København,København,1668,Denmark,55.66715,12.54718,f,Entire home/apt,4,1.0,Real Bed,630.0,-1.0,1,1,7,t,336,52,11,92.0,10.0,10.0,9.0,10.0,10.0,9.0
6341,7648155,https://www.airbnb.com/rooms/7648155,Apartment on 2. Floor with two balconys,40130838,Claus,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Amager,København,Hovedstaden,2300,Denmark,55.649730000000005,12.6141,f,Entire home/apt,4,3.0,Real Bed,998.0,-1.0,1,30,1125,t,90,4,0,93.0,9.0,7.0,10.0,10.0,9.0,9.0
6343,7650909,https://www.airbnb.com/rooms/7650909,CPH apartment with sunny balcony,7981503,Laura,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København N, Denmark",Nørrebro,København,København n,2200,Denmark,55.696690000000004,12.55542,f,Entire home/apt,2,1.0,Real Bed,402.0,2105.0,1,3,1125,t,0,19,7,95.0,10.0,9.0,9.0,10.0,9.0,9.0
6377,7690276,https://www.airbnb.com/rooms/7690276,Center of Copenhagen,40388048,Kristian,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg , Danmark, Denmark",Frederiksberg,Frederiksberg,Danmark,1810,Denmark,55.673140000000004,12.5397,f,Entire home/apt,4,2.0,Real Bed,1199.0,4000.0,1,4,10,t,6,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6388,7695402,https://www.airbnb.com/rooms/7695402,2 Rooms with balcony @Frederiksberg,39430637,Jens,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, København, Denmark",Frederiksberg,Frederiksberg,København,2000,Denmark,55.69015,12.53653,t,Entire home/apt,3,2.0,Real Bed,536.0,3216.0,1,14,21,t,0,7,0,94.0,10.0,8.0,10.0,10.0,9.0,9.0
6404,7724837,https://www.airbnb.com/rooms/7724837,Stay in the center of Copenhagen,39525157,Bjørn Bay,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Indre By,København,Hovedstaden,1306,Denmark,55.6871,12.58636,t,Entire home/apt,2,1.0,Real Bed,898.0,-1.0,2,1,1125,t,155,12,6,89.0,10.0,8.0,9.0,10.0,10.0,9.0
6415,7738748,https://www.airbnb.com/rooms/7738748,Nordic Style flat with a large balcony,6307281,Joan,"Copenhagen, Capital Region of Denmark, Denmark","København ø, København, Denmark",Østerbro,København ø,København,2100,Denmark,55.69591,12.571069999999999,t,Entire home/apt,4,3.0,Real Bed,677.0,-1.0,2,2,10,t,0,20,3,96.0,10.0,9.0,10.0,10.0,10.0,10.0
6423,7751569,https://www.airbnb.com/rooms/7751569,Charming apartment in central kbh.,1730820,Vibeke,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Østerbro, Denmark",Østerbro,København,Østerbro,2100,Denmark,55.70056999999999,12.57939,f,Entire home/apt,4,2.0,Real Bed,1501.0,5500.0,1,2,1125,t,11,55,10,95.0,10.0,10.0,10.0,10.0,10.0,9.0
6437,7767850,https://www.airbnb.com/rooms/7767850,Cozy apartment near centrum,37173006,Marie Puk,"Mimersgade 96, 1. tv., Copenhagen, Capital Region of Denmark, Denmark","København N, Denmark, Denmark",Nørrebro,København n,Denmark,2200,Denmark,55.70018,12.542760000000001,f,Entire home/apt,4,2.0,Real Bed,610.0,-1.0,4,3,1125,t,24,32,5,94.0,9.0,10.0,9.0,9.0,9.0,9.0
6444,7781967,https://www.airbnb.com/rooms/7781967,Authentic CPH experience awaits you,5267671,Stine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Valby,København,Danmark,2500,Denmark,55.66559,12.51897,f,Private room,2,1.0,Real Bed,375.0,1800.0,2,2,16,t,235,97,22,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6448,7786868,https://www.airbnb.com/rooms/7786868,Cosy 2-room with fantastic location,40976756,Anders,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Nørrebro,København,Hovedstaden,2200,Denmark,55.69874,12.54797,f,Entire home/apt,2,1.0,Real Bed,898.0,-1.0,1,7,1125,t,218,48,13,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6457,7798565,https://www.airbnb.com/rooms/7798565,Modern apartment with two bedrooms,30165586,Casper,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Copenhagen, Denmark",Islands Brygge,København,Copenhagen,2300,Denmark,55.65942,12.56909,f,Entire home/apt,4,2.0,Real Bed,797.0,5000.0,1,5,1125,t,0,16,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6460,7798925,https://www.airbnb.com/rooms/7798925,Cosy nonsmoking 3room Flat Copenhagen,41049331,Sebastian,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Østerbro,København,København,2100,Denmark,55.70658,12.560139999999999,t,Entire home/apt,4,2.0,Real Bed,697.0,6000.0,2,3,1125,t,4,51,15,92.0,10.0,8.0,9.0,10.0,9.0,9.0
6480,7814433,https://www.airbnb.com/rooms/7814433,A quiet place in the heart of CPH,37343052,Rikke,"Ewaldsgade 4,1. 2200 Kbh N, Denmark","Copenhagen, Nørrebro, Denmark",Nørrebro,København,Nørrebro,2200,Denmark,55.68241,12.55684,f,Entire home/apt,5,3.0,Real Bed,1501.0,-1.0,1,3,1125,t,53,11,0,98.0,10.0,10.0,10.0,9.0,9.0,9.0
6494,7830229,https://www.airbnb.com/rooms/7830229,Lejlighed på Christianshavn,41234654,Dorthea,DK,"København K, Danmark, Denmark",Indre By,København k,Danmark,1408,Denmark,55.67576,12.59487,f,Entire home/apt,2,1.0,Real Bed,797.0,-1.0,1,2,1125,t,6,46,11,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6497,7832018,https://www.airbnb.com/rooms/7832018,2-room apartment close to the metro,41243427,Mikkel,DK,"København , Sundby, Denmark",Amager,København,Sundby,2300,Denmark,55.661390000000004,12.61313,f,Entire home/apt,2,1.0,Real Bed,496.0,-1.0,1,3,10,t,82,24,9,91.0,9.0,9.0,10.0,10.0,10.0,9.0
6505,7836401,https://www.airbnb.com/rooms/7836401,Dejlig lejlighed på Nørrebro!,3459451,Hanne,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Nørrebro,København,Hovedstaden,2200,Denmark,55.6987,12.54547,f,Entire home/apt,2,2.0,Real Bed,603.0,-1.0,1,2,1125,t,318,24,10,97.0,10.0,9.0,10.0,10.0,10.0,9.0
6513,7846457,https://www.airbnb.com/rooms/7846457,Nice and bright apartment just outside Copenhagen,8763426,Caroline,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Sundby, Denmark",Amager,København,Sundby,2300,Denmark,55.64931,12.61159,f,Entire home/apt,4,2.0,Real Bed,777.0,-1.0,2,1,1125,t,0,31,7,92.0,10.0,9.0,10.0,10.0,9.0,9.0
6514,7847400,https://www.airbnb.com/rooms/7847400,Cosy flat in a green quiet area,7545750,Signe,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Denmark, Denmark",København NV,København,Denmark,2400,Denmark,55.708569999999995,12.53615,f,Entire home/apt,3,1.0,Real Bed,623.0,-1.0,2,2,7,t,360,7,3,86.0,9.0,9.0,10.0,10.0,9.0,9.0
6515,7848086,https://www.airbnb.com/rooms/7848086,Cosy apartment near Metro,20249289,Michaela Risum,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg , Sjælland, Denmark",Frederiksberg,Frederiksberg,Sjælland,2000,Denmark,55.68368,12.52662,f,Entire home/apt,3,1.0,Real Bed,751.0,4800.0,2,3,30,t,0,3,0,90.0,10.0,9.0,10.0,10.0,10.0,10.0
6521,7860873,https://www.airbnb.com/rooms/7860873,Perfect location.  Renovated.,41084881,Eli,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region, Denmark",Indre By,Copenhagen,Capital region,1360,Denmark,55.68625,12.56568,t,Entire home/apt,1,1.0,Real Bed,549.0,2500.0,1,7,120,t,193,28,7,96.0,10.0,9.0,10.0,10.0,10.0,10.0
6546,7894660,https://www.airbnb.com/rooms/7894660,Spacios apartment in Copenhagen,16957797,Heidi,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Sjælland, Denmark",Østerbro,København,Sjælland,2100,Denmark,55.69825,12.58573,f,Entire home/apt,7,4.0,Real Bed,1199.0,6000.0,6,4,1125,t,178,26,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6549,7895375,https://www.airbnb.com/rooms/7895375,Et lyst sovekammer på Nørrebro,34641016,Tine,"Copenhagen, Capital Region of Denmark, Denmark","København N, Nørrebronx, Denmark",Nørrebro,København n,Nørrebronx,2200,Denmark,55.70064,12.54908,f,Private room,2,1.0,Real Bed,315.0,-1.0,1,1,1125,t,0,55,1,95.0,10.0,10.0,10.0,10.0,9.0,10.0
6563,7912103,https://www.airbnb.com/rooms/7912103,Lovely family apartment in CPH,41719477,Maibrit,DK,"Copenhagen, Hovedstaden, Denmark",Vesterbro,København,Hovedstaden,1728,Denmark,55.66471,12.55052,f,Entire home/apt,6,3.0,Real Bed,1012.0,9000.0,4,4,1125,t,0,10,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6564,7913687,https://www.airbnb.com/rooms/7913687,Spacious & charming Copenhagen flat,37796259,Kristine,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Capital Region of Denmark, Denmark",Frederiksberg,Frederiksberg,Capital region of denmark,2000,Denmark,55.68301999999999,12.534839999999999,f,Entire home/apt,2,1.0,Real Bed,697.0,-1.0,1,4,1125,t,0,1,0,80.0,8.0,8.0,10.0,10.0,10.0,10.0
6565,7914581,https://www.airbnb.com/rooms/7914581,Unique apartment in top location,23944059,Mikael,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Denmark, Denmark",Frederiksberg,Frederiksberg,Denmark,2000,Denmark,55.68468000000001,12.52999,t,Entire home/apt,5,3.0,Real Bed,898.0,-1.0,1,7,1125,t,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6576,7933167,https://www.airbnb.com/rooms/7933167,Lovely flat in central Copenhagen,34629696,Rikke,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Vesterbro, Denmark",Vesterbro,København,Vesterbro,1657,Denmark,55.66964,12.55674,f,Entire home/apt,2,1.0,Real Bed,650.0,-1.0,1,1,1125,t,249,2,0,80.0,10.0,8.0,8.0,10.0,10.0,8.0
6584,7940970,https://www.airbnb.com/rooms/7940970,"Det hippe Nørrebro, roligt og lyst.",5021865,Annette,"Hørsholmgade 8, 4 th. Copenhagen ","Copenhagen, Hovedstaden, Denmark",Nørrebro,København,Hovedstaden,2200,Denmark,55.69119,12.544830000000001,f,Entire home/apt,2,2.0,Real Bed,503.0,-1.0,2,2,1125,t,13,75,16,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6585,7941300,https://www.airbnb.com/rooms/7941300,Perfect base for your city escape.,1761820,Michelle,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Nørrebro,København,København,2200,Denmark,55.69237,12.54791,f,Entire home/apt,2,1.0,Real Bed,650.0,-1.0,2,3,1125,t,326,15,12,97.0,9.0,9.0,10.0,10.0,10.0,9.0
6602,7964543,https://www.airbnb.com/rooms/7964543,Small lovely flat in the vibrant Nørrebro (CPH),42020709,Christine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Nørrebro,København,Danmark,2200,Denmark,55.69251,12.556389999999999,f,Entire home/apt,2,1.0,Real Bed,603.0,-1.0,1,2,20,t,212,10,2,96.0,9.0,9.0,10.0,10.0,10.0,10.0
6609,7990054,https://www.airbnb.com/rooms/7990054,Private room with balcony,12672053,Amalie,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",København NV,København,Hovedstaden,2400,Denmark,55.712309999999995,12.536660000000001,f,Private room,2,1.0,Real Bed,302.0,-1.0,1,20,24,t,0,10,0,88.0,10.0,9.0,10.0,10.0,9.0,10.0
6615,7995855,https://www.airbnb.com/rooms/7995855,Our lovely appartment in Copenhagen,36347729,Julie,"Copenhagen, Capital Region of Denmark, Denmark","København V, Vesterbro, Denmark",Vesterbro,København v,Vesterbro,1650,Denmark,55.67183000000001,12.55317,f,Entire home/apt,2,1.0,Real Bed,952.0,-1.0,1,2,1125,t,208,51,11,99.0,10.0,10.0,10.0,10.0,10.0,9.0
6620,8005579,https://www.airbnb.com/rooms/8005579,Cosy house w terrasse & garden,41779568,Stefan,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Københavns Kommune, Denmark",Brønshøj,København,Københavns kommune,2700,Denmark,55.71147,12.51012,f,Entire home/apt,4,2.0,Real Bed,476.0,2803.0,2,3,30,t,0,12,0,97.0,10.0,9.0,9.0,9.0,9.0,9.0
6632,8021643,https://www.airbnb.com/rooms/8021643,Nice apartment facing the courtyard,42356851,Trine Halmø,"Copenhagen, Capital Region of Denmark, Denmark","København N, Capital Region of Denmark, Denmark",Nørrebro,København n,Capital region of denmark,2200,Denmark,55.70046,12.541269999999999,f,Entire home/apt,3,2.0,Real Bed,751.0,-1.0,1,2,1125,t,312,33,9,95.0,10.0,10.0,10.0,10.0,9.0,9.0
6633,8023465,https://www.airbnb.com/rooms/8023465,10 min. from Cph. Central station!,7240730,Lea,"Copenhagen, Capital Region of Denmark, Denmark","København , Vesterbro, Denmark",Vesterbro,København,Vesterbro,1724,Denmark,55.6674,12.55315,f,Entire home/apt,2,1.0,Real Bed,302.0,-1.0,1,21,21,t,0,8,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0
6637,8027451,https://www.airbnb.com/rooms/8027451,Cosy apt in the heart of Copenhagen,21356528,Camilla & Casper,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Nørrebro,København,Danmark,2200,Denmark,55.69294,12.56302,f,Entire home/apt,2,1.0,Real Bed,751.0,-1.0,2,3,1125,t,0,52,0,95.0,10.0,10.0,10.0,10.0,9.0,9.0
6653,8050370,https://www.airbnb.com/rooms/8050370,Charming central apartment.,38573988,Lene,"Copenhagen, Capital Region of Denmark, Denmark","København V , Kbh. V, Denmark",Vesterbro,København v,København,1610,Denmark,55.673919999999995,12.55689,f,Entire home/apt,4,1.0,Real Bed,998.0,-1.0,1,3,1125,t,0,2,0,100.0,8.0,10.0,10.0,10.0,10.0,10.0
